song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,like
High All Night,VNX,0.703,0.956,6,-5.683,0,0.181,0.0175,0.0789,0.402,0.338,127.978,1
Temptation,DJ Kuba,0.689,0.925,2,-3.739,1,0.0414,0.00549,0.799,0.363,0.587,125.056,1
Piece Of Your Heart - Alok Remix,MEDUZA,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,1
Like I Do,David Guetta,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,1
Sad (feat. Afrojack),Chico Rose,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,1
Without You,Brooks,0.7,0.958,1,-2.729,1,0.054,0.00264,0.00704,0.18,0.163,127.893,1
Badboy,Julian Jordan,0.713,0.916,11,-3.366,1,0.117,0.00135,0.00617,0.142,0.0999,125.143,1
Grapevine,Tiësto,0.714,0.828,3,-4.663,1,0.0598,0.00514,0.154,0.32,0.208,124.034,1
Milkshake (Better Than Yours),Laidback Luke,0.7,0.918,11,-3.376,0,0.061,0.00265,0.00295,0.209,0.53,124.018,1
Mi Gente - Hugel Remix,J Balvin,0.949,0.64,6,-5.263,0,0.182,0.0514,0.000984,0.0796,0.755,119.976,1
The Chase - Klaas & MATTN Remix,Dimitri Vegas & Like Mike,0.618,0.952,5,-3.545,0,0.0297,0.00577,0.789,0.411,0.233,128.034,1
Tecno,Crossnaders,0.685,0.977,2,-2.252,1,0.149,0.000855,0.213,0.319,0.255,125.053,1
Boneless,Steve Aoki,0.743,0.962,11,-3.205,0,0.0628,0.00431,0.645,0.351,0.646,127.995,1
Nobody Else,Mike Tunes,0.692,0.803,8,-6.539,1,0.0905,0.133,0.0,0.196,0.536,125.004,1
Come Back,Relanium,0.771,0.975,5,-3.422,0,0.0792,0.0467,0.724,0.303,0.345,125.987,1
Lalala - Oliver Heldens Remix,Y2K,0.751,0.8,2,-6.398,1,0.0375,0.000461,0.000521,0.132,0.48,126.007,1
Say My Name,Dimitri Vegas & Like Mike,0.729,0.788,10,-4.832,0,0.0908,0.0703,0.0,0.115,0.857,118.039,1
Up All Night (feat. Afrojack),VINAI,0.637,0.868,1,-4.921,0,0.0555,0.0426,2.12e-05,0.288,0.444,100.048,1
Lovefool,twocolors,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,1
Deep End - SIDEPIECE Remix,John Summit,0.773,0.652,11,-9.187,0,0.0807,0.143,0.024,0.44,0.453,126.007,1
Ride It - Jonas Blue Remix,Regard,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,1
Riverside (Reloaded),Tujamo,0.884,0.929,10,-4.303,0,0.121,0.0286,0.268,0.142,0.29,125.976,1
Pump It Up - Dastic Remix,Danko,0.708,0.729,3,-5.49,0,0.0406,0.0233,0.000565,0.186,0.325,127.926,1
Cooler Than Me,Lucky Luke,0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022,1
God Is A Dancer - James Hype Remix,Tiësto,0.803,0.785,6,-4.457,1,0.04,0.00866,0.0261,0.0617,0.476,125.987,1
Move,Sly Phil,0.947,0.75,7,-5.601,1,0.182,0.134,0.00868,0.113,0.122,122.984,1
Turn Me On,NAIGEL,0.764,0.853,9,-4.614,1,0.143,0.109,1.97e-05,0.303,0.554,128.003,1
The Motto,Tiësto,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,1
Gotta Love,Uplink,0.811,0.957,11,-4.289,0,0.137,0.0303,0.68,0.155,0.644,124.005,1
Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,1
You Little Beauty,FISHER,0.926,0.951,6,-5.531,0,0.0924,0.00232,0.452,0.313,0.918,123.987,1
Turn off the Lights,Chris Lake,0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,1
A Drug From God,Chris Lake,0.714,0.883,9,-4.43,1,0.0625,0.00819,0.843,0.231,0.819,126.016,1
Oops,Oliver Heldens,0.627,0.838,1,-5.717,0,0.146,0.0016,0.0,0.0967,0.434,122.964,1
I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),Oliver Heldens,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,1
I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir) - James Hype Remix,Oliver Heldens,0.725,0.894,1,-4.54,1,0.0405,0.00345,0.00311,0.317,0.231,126.018,1
This Feeling,Goodboys,0.696,0.685,8,-6.64,0,0.0376,0.0156,0.406,0.205,0.206,124.985,1
Lose Control,MEDUZA,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,1
Piece Of Your Heart,MEDUZA,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,1
Be Right There - HUGEL Remix,Diplo,0.741,0.781,11,-4.246,0,0.0375,0.0181,0.342,0.338,0.44,125.019,1
Breaking Me - HUGEL Remix,Topic,0.85,0.585,10,-5.229,0,0.0488,0.0101,7.79e-06,0.261,0.77,126.0,1
Black Magic - HUGEL Remix,Jonasu,0.881,0.67,1,-4.728,1,0.0383,0.0108,0.275,0.144,0.36,126.008,1
No Piensa,Don Diablo,0.738,0.651,10,-7.511,0,0.289,0.073,0.0,0.121,0.289,123.001,1
Feel Only Love,Klaas,0.611,0.867,2,-6.735,1,0.0533,0.011,9.77e-06,0.0812,0.183,126.1,1
Rave On Time,Charlotte de Witte,0.768,0.891,7,-8.994,1,0.0428,0.0519,0.913,0.107,0.114,137.018,1
BLACK MAGIC,Hardwell,0.566,0.928,10,-6.722,1,0.0484,0.0015,0.905,0.515,0.0959,127.98,1
Won't Forget You (Edit),Shouse,0.656,0.655,7,-6.766,0,0.024,0.02,0.00816,0.103,0.555,127.001,1
Crazy What Love Can Do,David Guetta,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,1
Rockstar Baby (feat. Mougleta) - Wave Wave Remix,Robin Schulz,0.63,0.932,10,-4.529,0,0.0431,0.0608,0.00644,0.233,0.351,125.978,1
Love Till It's Over (feat. MKLA),DVBBS,0.555,0.827,0,-5.582,0,0.0405,0.0157,0.000691,0.0656,0.0778,122.948,1
We Don’t Need,Piero Pirupa,0.681,0.923,0,-5.669,1,0.0367,0.0062,0.00377,0.3,0.734,124.995,1
You Used To,Nicky Romero,0.544,0.916,1,-4.732,1,0.0314,0.126,0.798,0.213,0.422,124.984,1
Ma Luv,Oliver Heldens,0.613,0.843,5,-5.782,0,0.0621,0.00454,4.99e-05,0.336,0.306,125.967,1
Heal Me,Matisse & Sadko,0.507,0.814,2,-6.849,0,0.036,0.00691,0.0351,0.145,0.106,125.974,1
Worlds On Fire - Afrojack & R3HAB vs Vion Konger VIP Remix,AFROJACK,0.452,0.919,2,-2.854,0,0.144,0.0411,0.000342,0.221,0.415,129.825,1
1x1,Galantis,0.887,0.863,2,-4.2,1,0.0697,0.0176,0.0594,0.288,0.517,120.028,1
Deep Down (feat. Never Dull),Alok,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,1
Don't Stop Moving,Firebeatz,0.711,0.839,9,-4.355,0,0.0395,0.0641,0.000219,0.0553,0.791,124.948,1
Give It Up,Firebeatz,0.701,0.916,1,-4.941,0,0.0418,0.0461,0.0774,0.299,0.73,123.994,1
Lift Me Up (feat. Carla Monroe),Oliver Heldens,0.579,0.784,5,-4.686,1,0.0659,0.0426,0.0235,0.317,0.562,125.122,1
On Top Of Mine (feat. Kelli-Leigh),Firebeatz,0.633,0.886,5,-4.866,0,0.0501,0.0948,0.00128,0.136,0.377,123.927,1
Beautiful - James Hype Remix,Claptone,0.783,0.848,9,-6.336,0,0.0584,0.0115,0.8,0.27,0.881,125.984,1
My Head & My Heart - Claptone Remix,Ava Max,0.667,0.842,9,-4.507,0,0.0457,0.0585,2.81e-06,0.227,0.661,121.992,1
Heartbeat,Claptone,0.811,0.647,10,-7.916,0,0.0406,0.0174,0.349,0.0829,0.708,120.01,1
No Eyes - Radio Edit,Claptone,0.93,0.482,3,-9.925,1,0.0411,0.0302,0.00219,0.103,0.569,120.021,1
Time - feat. Jules Buckley,Tale Of Us,0.555,0.834,4,-11.908,0,0.0381,0.00198,0.88,0.0821,0.0404,126.0,1
Breathe,CamelPhat,0.595,0.877,9,-7.414,0,0.0442,0.00646,0.0879,0.398,0.081,125.015,1
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,1
Never Going Home,Kungs,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,0.942,122.042,1
Be Right Here,Kungs,0.625,0.864,1,-3.942,0,0.041,0.00349,2.2e-05,0.131,0.115,123.022,1
The Parade,Joel Corry,0.793,0.886,10,-5.071,0,0.0445,0.000755,0.878,0.296,0.285,124.04,1
Belly Dancer,Imanbek,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,1
Everybody Wants To Party,Dubdogz,0.72,0.858,0,-5.657,1,0.0314,0.000307,0.692,0.0932,0.565,124.001,1
Alors On Danse - DubDogz Remix,Stromae,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98,1
Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023,1
I Will Find,Vintage Culture,0.922,0.535,6,-8.171,0,0.0484,0.144,0.271,0.552,0.382,123.972,1
The Calling,Tchami,0.748,0.873,6,-6.301,1,0.0627,0.00867,0.151,0.244,0.348,124.995,1
Let You Do This (with Buy Now),Salvatore Ganacci,0.747,0.712,7,-5.73,0,0.0651,0.0576,0.172,0.0833,0.327,124.008,1
Ferrari - Oliver Heldens Remix,James Hype,0.73,0.903,1,-5.64,0,0.0427,0.00806,0.252,0.0998,0.694,124.957,1
Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,1
"Bad Memories (Feat. Elley Duhé, FAST BOY) - Andrea Oliva Remix",MEDUZA,0.68,0.837,5,-7.978,0,0.0359,0.0222,0.678,0.335,0.47,128.003,1
Day & Nite,Don Diablo,0.827,0.615,0,-5.902,1,0.284,0.551,0.0779,0.329,0.259,120.072,1
Techno Party,Tujamo,0.607,0.883,11,-6.75,1,0.0519,0.000438,0.426,0.368,0.036,126.023,1
What You've Done To Me (feat. Bemendé),KREAM,0.7,0.911,10,-5.414,0,0.056,0.0137,0.65,0.163,0.545,123.996,1
Crank,James Hype,0.846,0.906,1,-5.157,1,0.0468,0.0227,0.883,0.0703,0.325,126.02,1
Dancing,James Hype,0.74,0.877,1,-8.357,1,0.0497,0.372,0.544,0.0886,0.377,125.033,1
Sickness,Retrika,0.568,0.976,11,-1.806,0,0.0608,0.00275,0.508,0.371,0.336,126.038,1
Upon My Soul,Retrika,0.525,0.972,6,-2.238,1,0.0418,0.00105,0.822,0.485,0.26,126.009,1
NFT,Retrika,0.428,0.933,10,-3.545,0,0.054,0.0525,0.703,0.682,0.319,129.922,1
NRJ,Vion Konger,0.583,0.94,7,-6.209,1,0.0685,0.000136,0.407,0.149,0.155,127.031,1
Dark Space,Retrika,0.55,0.992,1,-1.306,0,0.0447,0.00184,0.812,0.0862,0.183,125.943,1
Fable,Retrika,0.526,0.947,4,-3.292,0,0.056,0.00145,0.748,0.172,0.0392,126.029,1
Identity,Mark Roma,0.627,0.987,7,-5.829,1,0.0614,0.0224,0.756,0.0965,0.11,130.03,1
Another Day (FYH248),Retrika,0.614,0.968,5,-5.358,1,0.0746,0.3,0.238,0.228,0.0392,125.953,1
Beside Me,Alex Mueller,0.625,0.96,10,-1.939,0,0.0634,0.00838,0.0989,0.181,0.0567,125.968,1
Feel It Now,Alex Mueller,0.622,0.961,6,-1.612,0,0.116,0.00343,0.635,0.329,0.112,125.979,1
Renaissance,HEADER,0.562,0.972,6,-5.701,0,0.0481,0.485,0.754,0.107,0.179,128.002,1
Gravity - Meltek Remix,Vessbroz,0.515,0.782,11,-3.975,0,0.0749,0.0306,1.22e-06,0.328,0.215,126.057,1
Meant To Be - Rave Edit,Justus,0.589,0.969,6,-8.354,0,0.06,0.00495,0.0716,0.361,0.0394,124.997,1
Ocean Deep,Thomas Newson,0.624,0.892,6,-6.644,0,0.035,0.0275,0.0379,0.102,0.178,123.983,1
Love Tonight (David Guetta Remix),Shouse,0.623,0.99,10,-4.49,0,0.042,0.0244,0.442,0.101,0.0343,126.007,1
Olympia,VIVID,0.566,0.96,0,-3.842,0,0.0528,0.0134,0.0326,0.692,0.0594,124.929,1
Pleasure or Pain,Kryder,0.583,0.845,7,-7.264,1,0.0562,0.00593,0.0436,0.325,0.0381,128.007,1
Greece 2021,W&W,0.355,0.99,1,-3.327,0,0.183,0.00507,0.356,0.0896,0.184,127.148,1
Awakening,Monocule,0.615,0.951,2,-6.424,1,0.0383,0.00872,0.599,0.119,0.0902,125.008,1
Reflect,Yves V,0.52,0.727,5,-6.649,0,0.0559,0.00428,0.241,0.164,0.0559,125.997,1
Inside The Rave,Shapov,0.509,0.959,11,-5.228,1,0.0424,0.0763,0.904,0.184,0.325,127.979,1
Rave Light,SOROUSH YARAHMADI,0.598,0.962,2,-4.378,1,0.0505,0.105,0.567,0.0709,0.0502,126.01,1
No More,DubVision,0.67,0.952,0,-4.067,0,0.0586,0.0054,0.744,0.12,0.15,127.943,1
I Don't Wanna Know,DubVision,0.671,0.98,1,-5.05,0,0.0448,0.00281,0.597,0.127,0.0938,125.971,1
Body & Mind,Olly James,0.512,0.902,5,-7.685,0,0.0624,0.00169,0.569,0.623,0.0768,136.032,1
String Storm,Nanoviola,0.583,0.888,9,-5.309,0,0.0544,0.0309,0.86,0.291,0.113,125.982,1
Kiss The Night,Futuristic Polar Bears,0.624,0.957,6,-4.026,0,0.0834,0.00112,0.00273,0.27,0.064,128.096,1
I'll Be There,ALEX LNDN,0.725,0.855,2,-9.921,1,0.056,0.0151,0.894,0.489,0.0375,128.055,1
Breathe Me In,VIVID,0.532,0.906,6,-4.573,0,0.0395,0.0172,0.0483,0.193,0.244,128.011,1
Nirvana - HEADER Remix,A7S,0.553,0.985,2,-3.129,1,0.111,0.0355,0.000197,0.249,0.378,128.119,1
Kronkel,Zonderling,0.644,0.656,0,-8.328,1,0.0946,0.519,0.932,0.109,0.139,123.993,1
Mine,DEADLINE,0.607,0.94,0,-6.64,1,0.061,0.00364,0.254,0.478,0.0381,126.028,1
Drama,Vion Konger,0.659,0.957,1,-5.519,1,0.0651,0.000758,0.613,0.267,0.172,127.09,1
Frequency,Olly James,0.523,0.915,9,-5.925,0,0.0466,0.00369,0.87,0.153,0.17,140.004,1
Bring Back Our Home,Almero,0.624,0.901,6,-6.116,0,0.0679,0.137,0.0236,0.128,0.349,125.993,1
To The End,Sagan,0.588,0.981,6,-2.567,0,0.0487,0.0236,0.0975,0.304,0.0337,129.963,1
AIR,Mike Williams,0.587,0.826,11,-5.237,0,0.0489,0.00786,0.781,0.211,0.227,127.999,1
Get Dirty,Mike Williams,0.611,0.88,5,-5.402,0,0.0326,0.0492,0.572,0.211,0.293,125.996,1
Drama,Husman,0.296,0.866,1,-4.256,1,0.141,0.00147,0.00557,0.129,0.212,133.911,1
Feeling Alright,Sean Joseph,0.504,0.969,6,-6.038,0,0.042,0.00123,0.296,0.127,0.067,126.021,1
Sweat,Vion Konger,0.633,0.863,7,-5.983,1,0.0567,0.00316,0.826,0.249,0.237,130.013,1
Mr. Colin,Christopher Damas,0.672,0.977,7,-0.924,1,0.0642,0.106,0.075,0.183,0.327,125.936,1
All My Life,Sagan,0.535,0.979,10,-2.113,0,0.0464,0.138,0.448,0.123,0.125,126.028,1
Freak Of The Night,Daijo,0.488,0.833,1,-5.735,0,0.0363,0.0122,0.00359,0.127,0.0551,125.071,1
Reborn,Ummet Ozcan,0.646,0.896,8,-7.221,1,0.0403,0.189,0.903,0.149,0.161,127.982,1
Rave Room,Olly James,0.51,0.927,10,-4.783,0,0.0484,0.0125,0.914,0.135,0.303,144.999,1
Dreamer,Sagan,0.673,0.938,5,-3.903,0,0.0469,0.00419,0.0139,0.172,0.154,130.028,1
Vetra,Shapov,0.199,0.826,0,-5.509,0,0.0372,0.181,0.27,0.107,0.0385,169.182,1
Ambulance,Alex Mueller,0.571,0.884,8,-4.224,1,0.0506,0.00184,0.335,0.18,0.31,128.011,1
Sky Turns Dark,Maurice West,0.636,0.863,2,-6.542,1,0.0376,0.0913,0.0976,0.241,0.153,127.973,1
Human Touch - Club Mix,Armin van Buuren,0.564,0.992,2,-4.978,1,0.0511,0.00013,0.0959,0.216,0.12,126.979,1
Gargantua,Ummet Ozcan,0.467,0.836,4,-6.657,1,0.0509,0.171,0.963,0.159,0.035,127.987,1
Out Of My Mind,Julian Jordan,0.701,0.924,1,-4.524,0,0.101,0.0195,0.865,0.358,0.0389,126.012,1
Love Got You,Heyem & Groozin,0.392,0.934,1,-3.72,1,0.062,0.0251,0.0142,0.102,0.256,129.908,1
Fallen,Gregor Potter,0.604,0.874,6,-4.763,1,0.0473,0.00654,0.0446,0.139,0.0711,127.979,1
The Longest Road - VIVID Remix,Morgan Page,0.505,0.846,1,-4.229,1,0.0495,0.000502,0.000634,0.0749,0.151,128.0,1
Tunnel,Justus,0.609,0.909,6,-3.93,1,0.0406,0.00126,0.825,0.354,0.171,130.05,1
Break Down,Sputniq,0.619,0.947,5,-3.439,1,0.0584,0.0155,0.352,0.321,0.138,126.015,1
Manipulated,Ummet Ozcan,0.549,0.95,1,-6.304,0,0.0482,0.00547,0.831,0.166,0.0471,129.004,1
Feelings,Nanoviola,0.569,0.91,6,-6.368,0,0.0533,0.000305,0.0598,0.426,0.165,125.957,1
Flame - Edit,ARTBAT,0.608,0.936,4,-6.254,0,0.0583,0.00181,0.736,0.0463,0.0389,127.038,1
Control,Achilles,0.563,0.984,4,-3.504,1,0.419,0.000553,2.78e-06,0.319,0.286,127.985,1
As The Rush Comes,Achilles,0.601,0.883,11,-5.919,1,0.0598,0.0512,0.161,0.248,0.0393,130.006,1
Oblivion,Ummet Ozcan,0.779,0.76,0,-9.667,1,0.0686,0.0245,0.782,0.67,0.128,130.009,1
You Can't Control Us,Avao,0.548,0.995,5,-5.468,1,0.306,0.000294,0.797,0.425,0.148,129.959,1
Need You,LOOPERS,0.721,0.799,6,-8.732,0,0.0829,0.0529,0.835,0.196,0.238,124.994,1
Love We Lost (with R3HAB) - Skytech Remix,Armin van Buuren,0.633,0.919,7,-6.803,1,0.064,0.000576,0.000409,0.325,0.0569,126.029,1
Joy,Third Party,0.466,0.898,3,-4.523,0,0.0374,0.00559,0.171,0.0944,0.192,125.031,1
Control Me,Alexander Popov,0.598,0.893,5,-5.677,0,0.0445,0.0103,0.901,0.154,0.31,127.965,1
Culture,Maddix,0.616,0.951,0,-8.388,1,0.0795,0.0014,0.852,0.372,0.0354,129.999,1
I’ll Miss You,EWAVE,0.596,0.769,5,-5.512,0,0.0512,0.000903,0.649,0.412,0.274,125.966,1
Butterflies & Bandaids (Tazi Remix),Masked Wolf,0.703,0.869,3,-5.179,0,0.057,0.126,0.0767,0.175,0.429,136.013,1
Satellite,Mattilo,0.667,0.835,10,-8.055,0,0.0412,0.0943,0.00881,0.364,0.333,132.032,1
BASS GLIDE,AYYBO,0.839,0.874,11,-3.201,0,0.0919,0.225,0.566,0.0731,0.717,127.041,1
"Sensual, on Ecstasy - Sped Up Version",Dominik Saltevski,0.639,0.997,2,-4.59,1,0.107,0.000356,0.828,0.146,0.132,152.976,1
Light It Up,SaberZ,0.607,0.903,6,-5.683,0,0.057,0.00888,0.302,0.36,0.174,136.01,1
Pizza Met Ananas - Outsiders Remix,Snelle,0.577,0.752,0,-3.583,0,0.0499,0.143,0.0,0.125,0.314,92.529,1
Lekkere Boterham,Vieze Asbak,0.66,0.904,5,-7.648,0,0.0948,0.0106,0.358,0.0691,0.475,155.004,1
The Throne,DJ Minx,0.676,0.83,9,-6.966,1,0.0391,0.000736,0.029,0.153,0.373,127.029,1
Since 94,Kaspar,0.624,0.969,1,-4.321,1,0.0601,0.000857,0.828,0.0619,0.2,133.98,1
Running,The Rocketman,0.703,0.909,0,-7.409,1,0.0712,0.047,0.00042,0.111,0.296,139.986,1
Back Street Bass,OMAKS,0.657,0.936,8,-5.855,0,0.0548,0.00704,0.773,0.251,0.548,160.028,1
Tokyo Drift,Jenil,0.68,0.858,11,-4.001,1,0.19,0.00372,2.1e-06,0.127,0.54,126.992,1
Somebody's Watching Me,Chico Rose,0.712,0.857,1,-4.922,0,0.052,0.0855,9.98e-05,0.0723,0.207,124.963,1
Infinity,TRFN,0.62,0.845,7,-7.089,0,0.304,0.0708,0.0,0.45,0.314,124.04,1
Youngblood,Arc North,0.465,0.891,7,-2.239,0,0.368,0.0192,0.0,0.24,0.407,123.466,1
TiK ToK (feat. Liinii),Olympis,0.629,0.874,5,-5.92,1,0.131,0.00493,2.61e-05,0.134,0.27,124.994,1
Brahms Dance - Radio Edit,Ghemix,0.481,0.873,7,-2.71,1,0.0515,0.0315,0.828,0.585,0.548,121.586,1
Disturbia (feat. Lunis),USAI,0.719,0.647,11,-6.737,0,0.0296,0.577,3.86e-06,0.183,0.625,122.997,1
Where The Lights Are Low,Toby Romeo,0.759,0.807,8,-5.812,0,0.122,0.448,0.0,0.105,0.62,123.904,1
A Jester,Javi Guzman,0.697,0.822,1,-4.751,0,0.0364,0.0215,0.0287,0.121,0.185,126.007,1
I Follow Rivers,Helion,0.608,0.769,0,-7.086,1,0.0373,0.00658,0.0717,0.142,0.494,125.05,1
9minutes,Timo Scharf,0.565,0.677,11,-5.349,0,0.0324,0.617,2.9e-06,0.377,0.487,154.012,1
GIRL LIKE ME - twocolors remix,Black Eyed Peas,0.741,0.841,7,-4.995,1,0.0942,0.109,0.0,0.138,0.443,124.025,1
Shout It Out,Sebastian Krenz,0.296,0.8,7,-5.515,1,0.284,0.0122,5.04e-06,0.333,0.414,184.252,1
Overdrive,Jack Rose,0.641,0.88,2,-3.218,1,0.0355,0.00639,1.92e-06,0.256,0.597,124.941,1
Older,Sebastian Krenz,0.716,0.887,9,-5.44,1,0.0536,0.306,0.000952,0.234,0.759,98.04,1
Jungle Drum (Dance Like a Monkey),Flip Capella,0.673,0.866,3,-6.266,0,0.038,0.0092,0.116,0.213,0.626,140.017,1
Candyland,ONEEAR,0.749,0.836,0,-6.179,1,0.106,0.0742,0.403,0.28,0.448,107.958,1
Summertime Sadness - Future Rave Version,DavidK3y,0.738,0.952,7,-5.719,1,0.0563,0.0592,0.0508,0.0553,0.139,121.97,1
Solo,Dantec,0.744,0.524,7,-8.529,1,0.0471,0.154,0.0,0.101,0.536,127.954,1
Night Ride,Pascal Junior,0.817,0.52,2,-10.368,0,0.04,0.142,0.000209,0.121,0.326,123.965,1
Love Like Fire,YUNA,0.705,0.847,2,-5.052,1,0.0805,0.102,0.0,0.33,0.171,127.961,1
Done Tryin',Manuel Lauren,0.74,0.705,11,-6.59,1,0.0343,0.0133,2e-05,0.167,0.217,128.036,1
Black Bugatti,Drive With Beats,0.621,0.802,10,-5.771,0,0.0418,0.0773,0.00025,0.0785,0.25,127.954,1
Hypnotized,Crystal Rock,0.65,0.892,2,-5.606,1,0.153,0.0226,8.34e-06,0.317,0.505,126.128,1
Is It Just Me,Jules Brand,0.703,0.802,1,-5.141,0,0.0487,0.0401,0.0,0.11,0.3,124.947,1
The End,okafuwa,0.753,0.64,10,-4.972,0,0.0288,0.192,2.76e-06,0.0627,0.593,109.996,1
We Don't Need Them,Javi Guzman,0.504,0.793,8,-3.626,1,0.0731,0.0247,0.188,0.244,0.223,129.909,1
Lucky,LIZZIP,0.689,0.911,11,-5.255,0,0.0686,0.0252,0.0319,0.38,0.249,101.274,1
Just for a While,Silverland,0.727,0.831,3,-5.426,0,0.0391,0.0194,0.000346,0.291,0.958,123.975,1
Hot Girl Bummer,Niklas Dee,0.678,0.743,10,-6.607,0,0.21,0.00326,0.00447,0.12,0.447,126.009,1
Outside,Kilian K,0.706,0.835,0,-3.734,1,0.0686,0.134,0.000251,0.138,0.396,125.984,1
I Got You,Javi Guzman,0.704,0.95,5,-3.254,0,0.0677,0.0461,4.04e-05,0.049,0.398,130.028,1
Release Me (feat. Kalhaader),Twelve,0.794,0.648,8,-6.767,0,0.0699,0.00937,0.0122,0.214,0.428,122.053,1
In the Shadows,Freischwimmer,0.614,0.933,4,-5.071,0,0.148,0.0199,0.0,0.366,0.187,123.054,1
Smells Like Teen Spirit,Coopex,0.68,0.781,9,-4.211,1,0.0646,0.308,0.0,0.179,0.613,119.933,1
Every Breath You Take,Triple M,0.675,0.669,8,-6.639,1,0.0309,0.0306,0.0056,0.135,0.251,125.981,1
Too Much (feat. Imanbek & Usher) - Alle Farben Remix,Marshmello,0.707,0.878,6,-4.156,0,0.0534,0.00605,5.82e-06,0.0946,0.559,126.102,1
Beautiful People,New Beat Order,0.724,0.821,7,-4.214,0,0.0367,0.0149,0.000154,0.324,0.303,125.99,1
Why Do You Lie To Me (feat. Lil Baby) - twocolors Remix,Topic,0.589,0.79,4,-6.844,0,0.0675,0.00839,0.0,0.341,0.224,124.956,1
Mad World,Ian Storm,0.573,0.91,3,-4.485,1,0.0738,0.0396,0.000583,0.804,0.342,123.971,1
All Around The World (La La La),R3HAB,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,1
The Business,Tiësto,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,1
Can't Get You Out Of My Head,Ugg'A,0.72,0.604,0,-6.079,1,0.0343,0.328,0.0014,0.344,0.317,126.037,1
Lalala - Ilkan Gunuc Remix,Y2K,0.774,0.831,8,-4.672,1,0.0514,0.0701,2.21e-06,0.0825,0.333,124.035,1
Havana,Kilian K,0.784,0.822,2,-4.474,1,0.0552,0.227,0.000317,0.315,0.517,123.965,1
Run Away,Ian Storm,0.593,0.852,5,-3.609,0,0.119,0.292,0.000162,0.141,0.397,125.928,1
Hear Me Tonight,Alok,0.695,0.902,8,-2.719,0,0.0526,0.0422,1.8e-05,0.0934,0.355,125.999,1
Paradise (feat. Dermot Kennedy),MEDUZA,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,1
Give My All - Martin Jensen Edit,Gabry Ponte,0.75,0.904,6,-3.126,0,0.0492,0.0303,5.69e-05,0.109,0.368,125.036,1
Goodbye,Imanbek,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,1
ILY (I Love You Baby) (feat. Alisha Swords),Fake Jordan,0.603,0.607,11,-9.586,0,0.0921,0.594,2.81e-05,0.167,0.214,119.846,1
Rise Up,DMNDS,0.82,0.741,4,-3.122,0,0.141,0.0104,0.0185,0.102,0.255,126.061,1
Hey Baby (feat. Gia Koka),Imanbek,0.754,0.877,0,-4.544,1,0.176,0.189,0.0,0.265,0.649,122.001,1
What Is Love,Max Fail,0.699,0.81,7,-4.702,0,0.121,0.0393,0.0,0.218,0.535,126.059,1
One Last Time,Robbe,0.69,0.786,8,-5.756,1,0.379,0.0587,0.0,0.38,0.433,125.023,1
Don't Be So Shy,SP3CTRUM,0.605,0.9,1,-5.693,0,0.0549,0.0104,0.0,0.346,0.2,124.935,1
